Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank,Expected SDR Assignment ,Match/Mismatch
123698,DE,Company 243,Prospect,Suspect,Comm Rep,Germany,Construction,829,47,,SDR,Mismatch
123699,DE,Company 244,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,664,48,,SDR,Mismatch
123700,DE,Company 245,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,536,47,,SDR,Mismatch
123701,DE,Company 246,Prospect,Suspect,Comm Rep,Germany,Professional Services,1280,88,,SDR,Mismatch
123702,DE,Company 247,Prospect,Suspect,SDR,Germany,Industrial Goods,700,18,681,SDR,Match
123703,DE,Company 248,Prospect,Suspect,SDR,Germany,Professional Services,,21,,Unknown,Mismatch
123704,DE,Company 249,Prospect,Suspect,SDR,Germany,Professional Services,,39,,Unknown,Mismatch
123705,DE,Company 250,Prospect,Suspect,SDR,Germany,Softlines,5,16,,Comm Rep,Mismatch
123706,DE,Company 251,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,20,59,,Comm Rep,Match
123707,DE,Company 252,Prospect,Suspect,Comm Rep,Germany,Power & Utilities,496,47,,Comm Rep,Match
123708,DE,Company 253,Prospect,Suspect,Comm Rep,Germany,Professional Services,,32,,Unknown,Mismatch
123709,DE,Company 254,Prospect,Suspect,SDR,Germany,Healthcare Providers,499,15,,Comm Rep,Mismatch
123710,DE,Company 255,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,15,67,,Comm Rep,Match
123711,DE,Company 256,Prospect,Suspect,SDR,Germany,Industrial Goods,819,37,,SDR,Match
123712,DE,Company 257,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,877,47,,SDR,Mismatch
123713,DE,Company 258,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,29,32,,Comm Rep,Match
123714,DE,Company 259,Prospect,Suspect,SDR,Germany,Professional Services,288,22,,Comm Rep,Mismatch
123715,DE,Company 260,Prospect,Suspect,Comm Rep,Germany,Professional Services,615,34,,SDR,Mismatch
123716,DE,Company 261,Prospect,Suspect,SDR,Germany,Professional Services,173,21,,Comm Rep,Mismatch
123717,DE,Company 262,Prospect,Suspect,SDR,Germany,Professional Services,1365,20,,SDR,Match
123718,DE,Company 263,Prospect,Suspect,Comm Rep,Germany,Professional Services,2669,43,,SDR,Mismatch
123719,DE,Company 264,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,145,87,,Comm Rep,Match
123720,DE,Company 265,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,6,46,,Comm Rep,Match
123721,DE,Company 266,Prospect,Suspect,SDR,Germany,Nonprofit Organization,1,22,,Comm Rep,Mismatch
123722,DE,Company 267,Prospect,Suspect,Comm Rep,Germany,,,49,,Unknown,Mismatch
123723,DE,Company 268,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,748,27,,SDR,Mismatch
123724,DE,Company 269,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,180,78,,Comm Rep,Mismatch
123725,DE,Company 270,Prospect,Suspect,Comm Rep,Germany,Consulting,841,27,,SDR,Mismatch
123726,DE,Company 271,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",1009,37,,SDR,Match
123727,DE,Company 272,Prospect,Suspect,Comm Rep,Germany,,,43,,Unknown,Mismatch
123728,DE,Company 273,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,6,31,,Comm Rep,Match
123729,DE,Company 274,Prospect,Suspect,Comm Rep,Germany,Hardlines,308,93,,Comm Rep,Match
123730,DE,Company 275,Prospect,Suspect,SDR,Germany,HCLS Other,963,81,,SDR,Match
123731,DE,Company 276,Prospect,Suspect,SDR,Germany,Federal & National Government,617,42,,SDR,Match
123732,DE,Company 277,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,,31,,Unknown,Mismatch
123733,DE,Company 278,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,2500,46,,SDR,Mismatch
123734,DE,Company 279,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1508,42,,SDR,Match
123735,DE,Company 280,Prospect,Suspect,SDR,Germany,Hardlines,40,41,,Comm Rep,Mismatch
123736,DE,Company 281,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,91,57,,Comm Rep,Match
123737,DE,Company 282,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,18,19,,Comm Rep,Mismatch
123738,DE,Company 283,Prospect,Suspect,SDR,Germany,Technology Hardware,513,75,,SDR,Match
123739,DE,Company 284,Prospect,Suspect,SDR,Germany,Software - B2C,382,19,,Comm Rep,Mismatch
123740,DE,Company 285,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,526,64,,SDR,Mismatch
123741,DE,Company 286,Prospect,Suspect,Comm Rep,Germany,,1,88,,Comm Rep,Match
123742,DE,Company 287,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,4,48,,Comm Rep,Match
123743,DE,Company 288,Prospect,Suspect,Comm Rep,Germany,,,51,,Unknown,Mismatch
123744,DE,Company 289,Prospect,Suspect,SDR,Germany,"Logistics, Transportation & Supply Chain",725,42,,SDR,Match
123745,DE,Company 290,Prospect,Suspect,SDR,Germany,Federal & National Government,617,81,,SDR,Match
123746,DE,Company 291,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,656,26,,SDR,Mismatch
123747,DE,Company 292,Prospect,Suspect,SDR,Germany,Construction,4,39,,Comm Rep,Mismatch
123748,DE,Company 293,Prospect,Suspect,SDR,Germany,Industrial Goods,818,41,,SDR,Match
123749,DE,Company 294,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",100,74,,Comm Rep,Mismatch
123750,DE,Company 295,Prospect,Suspect,Comm Rep,Germany,Professional Services,712,27,,SDR,Mismatch
123751,DE,Company 296,Prospect,Suspect,SDR,Germany,Industrial Goods,644,38,,SDR,Match
123752,DE,Company 297,Prospect,Suspect,SDR,Germany,Nonprofit Organization,,19,,Unknown,Mismatch
123753,DE,Company 298,Prospect,Suspect,Comm Rep,Germany,,,50,,Unknown,Mismatch
123754,DE,Company 299,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,4,14,,Comm Rep,Mismatch
123755,DE,Company 300,Prospect,Suspect,SDR,Germany,HCLS Other,33,13,,Comm Rep,Mismatch
123756,DE,Company 301,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,2,14,,Comm Rep,Mismatch
123757,DE,Company 302,Prospect,Suspect,Comm Rep,Germany,Health Insurance Payers,724,58,,SDR,Mismatch
123758,DE,Company 303,Prospect,Suspect,SDR,Germany,Music,800,19,,SDR,Match
123759,DE,Company 304,Prospect,Suspect,SDR,Germany,Other Private Service,4,19,,Comm Rep,Mismatch
123760,DE,Company 305,Prospect,Suspect,SDR,Germany,Software - B2B,754,23,62,SDR,Match
123761,DE,Company 306,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,905,33,,SDR,Mismatch
123762,DE,Company 307,Prospect,Suspect,Comm Rep,Germany,Professional Services,400,27,,Comm Rep,Match
123763,DE,Company 308,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,37,66,,Comm Rep,Match
123764,DE,Company 309,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,52,36,,Comm Rep,Mismatch
123765,DE,Company 310,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,364,63,133,Comm Rep,Match
123766,DE,Company 311,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",5,23,,Comm Rep,Mismatch
123767,DE,Company 312,Prospect,Suspect,SDR,Germany,Agencies,600,71,503,SDR,Match
123768,DE,Company 313,Prospect,Suspect,SDR,Germany,Softlines,3,35,,Comm Rep,Mismatch
123769,DE,Company 314,Prospect,Suspect,SDR,Germany,Industrial Goods,652,36,,SDR,Match
123770,DE,Company 315,Prospect,Suspect,SDR,Germany,"Logistics, Transportation & Supply Chain",596,36,,SDR,Match
123771,DE,Company 316,Prospect,Suspect,SDR,Germany,Life Sciences Tech,210,42,,Comm Rep,Mismatch
123772,DE,Company 317,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,700,19,,SDR,Match
123773,DE,Company 318,Prospect,Suspect,SDR,Germany,Industrial Goods,20,81,,Comm Rep,Mismatch
123774,DE,Company 319,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",1043,35,,SDR,Match
123775,DE,Company 320,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,504,47,,SDR,Mismatch
123776,DE,Company 321,Prospect,Suspect,SDR,Germany,Federal & National Government,617,41,,SDR,Match
123777,DE,Company 322,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,106,52,,Comm Rep,Match
123778,DE,Company 323,Prospect,Suspect,SDR,Germany,Professional Services,1,13,,Comm Rep,Mismatch
123779,DE,Company 324,Prospect,Suspect,SDR,Germany,Professional Services,5,35,,Comm Rep,Mismatch
123780,DE,Company 325,Prospect,Suspect,Comm Rep,Germany,Software - B2B,309,62,,Comm Rep,Match
123781,DE,Company 326,Prospect,Suspect,Comm Rep,Germany,Health Insurance Payers,5,34,,Comm Rep,Match
123782,DE,Company 327,Prospect,Suspect,Comm Rep,Germany,Legal,8,28,,Comm Rep,Match
123783,DE,Company 328,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,8,32,,Comm Rep,Match
123784,DE,Company 329,Prospect,Suspect,SDR,Germany,Healthcare Providers,9664,39,,SDR,Match
123785,DE,Company 330,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1879,45,,SDR,Mismatch
123786,DE,Company 331,Prospect,Suspect,Comm Rep,Germany,Professional Services,3,54,,Comm Rep,Match
123787,DE,Company 332,Prospect,Suspect,SDR,Germany,Healthcare Providers,66,39,,Comm Rep,Mismatch
123788,DE,Company 333,Prospect,Suspect,Comm Rep,Germany,Other Private Service,3,32,,Comm Rep,Match
123789,DE,Company 334,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,11344,58,,SDR,Mismatch
123790,DE,Company 335,Prospect,Suspect,Comm Rep,Germany,,,50,,Unknown,Mismatch
123791,DE,Company 336,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,83,85,,Comm Rep,Match
123792,DE,Company 337,Prospect,Suspect,SDR,Germany,Federal & National Government,955,39,,SDR,Match
123793,DE,Company 338,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,598,26,,SDR,Mismatch
123794,DE,Company 339,Prospect,Suspect,SDR,Germany,Automotive,1,25,,Comm Rep,Mismatch
123795,DE,Company 340,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,2038,45,,SDR,Mismatch
123796,DE,Company 341,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4722,33,941,SDR,Mismatch
123797,DE,Company 342,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,406,31,,Comm Rep,Match
123798,DE,Company 343,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,955,52,,SDR,Mismatch
123799,DE,Company 344,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1867,90,,SDR,Mismatch
123800,DE,Company 345,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,40,,Comm Rep,Match
123801,DE,Company 346,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",227,94,,Comm Rep,Mismatch
123802,DE,Company 347,Prospect,Suspect,SDR,Germany,Construction,565,38,,SDR,Match
123803,DE,Company 348,Prospect,Suspect,Comm Rep,Germany,Hardlines,,28,,Unknown,Mismatch
123804,DE,Company 349,Prospect,Suspect,Comm Rep,Germany,Professional Services,5,65,,Comm Rep,Match
123805,DE,Company 350,Prospect,Suspect,SDR,Germany,Power & Utilities,426,37,279,Comm Rep,Mismatch
123806,DE,Company 351,Prospect,Suspect,SDR,Germany,Industrial Goods,727,94,,SDR,Match
123807,DE,Company 352,Prospect,Suspect,SDR,Germany,Professional Services,47,17,,Comm Rep,Mismatch
123808,DE,Company 353,Prospect,Suspect,SDR,Germany,Hardlines,900,20,,SDR,Match
123809,DE,Company 354,Prospect,Suspect,SDR,Germany,Healthcare Providers,285,16,,Comm Rep,Mismatch
123810,DE,Company 355,Prospect,Suspect,Comm Rep,Germany,Insurance,100,91,,Comm Rep,Match
123811,DE,Company 356,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,225,83,,Comm Rep,Match
123812,DE,Company 357,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,2411,33,,SDR,Mismatch
123813,DE,Company 358,Prospect,Suspect,Comm Rep,Germany,Hardlines,162,54,,Comm Rep,Match
123814,DE,Company 359,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,501,39,,SDR,Match
123815,DE,Company 360,Prospect,Suspect,SDR,Germany,,,37,,Unknown,Mismatch
123816,DE,Company 361,Prospect,Suspect,SDR,Germany,Automotive,1200,76,,SDR,Match
123817,DE,Company 362,Prospect,Suspect,Comm Rep,Germany,Softlines,150,66,,Comm Rep,Match
123818,DE,Company 363,Prospect,Suspect,SDR,Germany,Nonprofit Organization,12713,39,,SDR,Match
123819,DE,Company 364,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,16,43,,Comm Rep,Match
123820,DE,Company 365,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,337,65,,Comm Rep,Match
123821,DE,Company 366,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,1471,31,,SDR,Mismatch
123822,DE,Company 367,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,49,,Comm Rep,Match
123823,DE,Company 368,Prospect,Suspect,Comm Rep,Germany,Hardlines,1030,85,,SDR,Mismatch
123824,DE,Company 369,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,,59,,Unknown,Mismatch
123825,DE,Company 370,Prospect,Suspect,SDR,Germany,HCLS Other,23,17,,Comm Rep,Mismatch
123826,DE,Company 371,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,273,46,,Comm Rep,Match
123827,DE,Company 372,Prospect,Suspect,SDR,Germany,Industrial Goods,445,39,,Comm Rep,Mismatch
123828,DE,Company 373,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,1575,83,,SDR,Mismatch
123829,DE,Company 374,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4,48,,Comm Rep,Match
123830,DE,Company 375,Prospect,Suspect,Comm Rep,Germany,Other Private Service,924,32,,SDR,Mismatch
123831,DE,Company 376,Prospect,Suspect,SDR,Germany,Federal & National Government,955,36,,SDR,Match
123832,DE,Company 377,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,491,45,,Comm Rep,Match
123833,DE,Company 378,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,5750,64,,SDR,Mismatch
123834,DE,Company 379,Prospect,Suspect,Comm Rep,Germany,,994,87,,SDR,Mismatch
123835,DE,Company 380,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,329,64,,Comm Rep,Match
123836,DE,Company 381,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,800,47,,SDR,Mismatch
123837,DE,Company 382,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1622,32,,SDR,Mismatch
123838,DE,Company 383,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1378,43,,SDR,Mismatch
123839,DE,Company 384,Prospect,Suspect,SDR,Germany,Other Private Service,75,42,,Comm Rep,Mismatch
123840,DE,Company 385,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,18,19,,Comm Rep,Mismatch
123841,DE,Company 386,Prospect,Suspect,SDR,Germany,Professional Services,2,19,,Comm Rep,Mismatch
123842,DE,Company 387,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1367,24,,SDR,Match
123843,DE,Company 388,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,324,58,,Comm Rep,Match
123844,DE,Company 389,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,94,23,,Comm Rep,Mismatch
123845,DE,Company 390,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,3920,88,,SDR,Mismatch
123846,DE,Company 391,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,3920,54,,SDR,Mismatch
123847,DE,Company 392,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,5,44,,Comm Rep,Match
123848,DE,Company 393,Prospect,Suspect,SDR,Germany,Healthcare Providers,,38,,Unknown,Mismatch
123849,DE,Company 394,Prospect,Suspect,Comm Rep,Germany,Professional Services,2487,34,,SDR,Mismatch
123850,DE,Company 395,Prospect,Suspect,Comm Rep,Germany,Sports & Betting,,87,,Unknown,Mismatch
123851,DE,Company 396,Prospect,Suspect,Comm Rep,Germany,Softlines,2125,40,,SDR,Mismatch
123852,DE,Company 397,Prospect,Suspect,Comm Rep,Germany,Hardlines,1007,48,,SDR,Mismatch
123853,DE,Company 398,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1555,44,,SDR,Mismatch
123854,DE,Company 399,Prospect,Suspect,SDR,Germany,Industrial Goods,2177,68,,SDR,Match
123855,DE,Company 400,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4688,45,,SDR,Mismatch
123856,DE,Company 401,Prospect,Suspect,SDR,Germany,Industrial Goods,151,78,,Comm Rep,Mismatch
123857,DE,Company 402,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,38,46,,Comm Rep,Match
123858,DE,Company 403,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,,30,,Unknown,Mismatch
123859,DE,Company 404,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,3862,68,,SDR,Match
123860,DE,Company 405,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,4700,44,,SDR,Mismatch
123861,DE,Company 406,Prospect,Suspect,Comm Rep,Germany,Professional Services,5147,43,,SDR,Mismatch
123862,DE,Company 407,Prospect,Suspect,Comm Rep,Germany,Professional Services,2801,86,,SDR,Mismatch
123863,DE,Company 408,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,3060,52,,SDR,Mismatch
123864,DE,Company 409,Prospect,Suspect,SDR,Germany,Nonprofit Organization,5,24,,Comm Rep,Mismatch
123865,DE,Company 410,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,45,26,,Comm Rep,Match
123866,DE,Company 411,Prospect,Suspect,SDR,Germany,Healthcare Providers,10,14,,Comm Rep,Mismatch
123867,DE,Company 412,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1500,33,,SDR,Mismatch
123868,DE,Company 413,Prospect,Suspect,SDR,Germany,Healthcare Providers,7,24,,Comm Rep,Mismatch
123869,DE,Company 414,Prospect,Suspect,SDR,Germany,Healthcare Providers,7,19,,Comm Rep,Mismatch
123870,DE,Company 415,Prospect,Suspect,SDR,Germany,Sports & Betting,1,70,,Comm Rep,Mismatch
123871,DE,Company 416,Prospect,Suspect,SDR,Germany,Softlines,266,78,,Comm Rep,Mismatch
123872,DE,Company 417,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1392,85,,SDR,Mismatch
123873,DE,Company 418,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,213,59,,Comm Rep,Match
123874,DE,Company 419,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1095,53,,SDR,Mismatch
123875,DE,Company 420,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,2392,60,,SDR,Mismatch
123876,DE,Company 421,Prospect,Suspect,SDR,Germany,Media & Streaming,171,18,,Comm Rep,Mismatch
123877,DE,Company 422,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,119,90,,Comm Rep,Match
123878,DE,Company 423,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,29468,99,,SDR,Match
123879,DE,Company 424,Prospect,Suspect,SDR,Germany,Industrial Goods,221,81,,Comm Rep,Mismatch
123880,DE,Company 425,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1410,23,,SDR,Match
123881,DE,Company 426,Prospect,Suspect,SDR,Germany,Hardlines,21,19,,Comm Rep,Mismatch
123882,DE,Company 427,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1777,40,,SDR,Mismatch
123883,DE,Company 428,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,955,46,,SDR,Mismatch
123884,DE,Company 429,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,1043,46,,SDR,Mismatch
123885,DE,Company 430,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,550,35,,SDR,Match
123886,DE,Company 431,Prospect,Suspect,SDR,Germany,Healthcare Providers,7,16,,Comm Rep,Mismatch
123887,DE,Company 432,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,4,41,,Comm Rep,Mismatch
123888,DE,Company 433,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,17,34,,Comm Rep,Match
123889,DE,Company 434,Prospect,Suspect,SDR,Germany,Hardlines,25,36,,Comm Rep,Mismatch
123890,DE,Company 435,Prospect,Suspect,Comm Rep,Germany,Life Sciences,10,44,,Comm Rep,Match
123891,DE,Company 436,Prospect,Suspect,SDR,Germany,Consulting,5,20,,Comm Rep,Mismatch
123892,DE,Company 437,Prospect,Suspect,Comm Rep,Germany,Other Private Service,3,31,,Comm Rep,Match
123893,DE,Company 438,Prospect,Suspect,Comm Rep,Germany,Construction,11367,60,1353,SDR,Mismatch
123894,DE,Company 439,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",165,41,,Comm Rep,Mismatch
123895,DE,Company 440,Prospect,Suspect,SDR,Germany,Other Travel and Hospitality,592,42,,SDR,Match
123896,DE,Company 441,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",535,35,,SDR,Match
123897,DE,Company 442,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,12,29,,Comm Rep,Match
123898,DE,Company 443,Prospect,Suspect,SDR,Germany,Softlines,22,36,,Comm Rep,Mismatch
123899,DE,Company 444,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,49,43,,Comm Rep,Match
123900,DE,Company 445,Prospect,Suspect,SDR,Germany,Nonprofit Organization,4,81,,Comm Rep,Mismatch
123901,DE,Company 446,Prospect,Suspect,SDR,Germany,Nonprofit Organization,35,41,,Comm Rep,Mismatch
123902,DE,Company 447,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1903,46,,SDR,Mismatch
123903,DE,Company 448,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",1167,36,,SDR,Match
123904,DE,Company 449,Prospect,Suspect,Comm Rep,Germany,Hardlines,400,31,,Comm Rep,Match
123905,DE,Company 450,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,81,35,,Comm Rep,Mismatch
123906,DE,Company 451,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",3519,45,,SDR,Mismatch
123907,DE,Company 452,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,4230,61,,SDR,Mismatch
123908,DE,Company 453,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4848,57,,SDR,Mismatch
123909,DE,Company 454,Prospect,Suspect,SDR,Germany,Software - B2B,,38,,Unknown,Mismatch
123910,DE,Company 455,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,,19,,Unknown,Mismatch
123911,DE,Company 456,Prospect,Suspect,Comm Rep,Germany,,,50,,Unknown,Mismatch
123912,DE,Company 457,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,450,56,,Comm Rep,Match
